index,dialect,word
1233,rhode island,conquedle
1234,rhode island,dandle
1235,rhode island,driftway
1236,rhode island,eaceworm
1237,rhode island,pooquaw
1238,rhode island,quahog
1239,rhode island,squin
1240,rhode island,stuffie
1241,rhode island,wandi
1242,south carolina,acquaintun
1243,south carolina,awendaw
1244,south carolina,bactize
1245,south carolina,benne
1246,south carolina,bloodynoun
1247,south carolina,bluebait
1248,south carolina,boomalally
1249,south carolina,broadus
1250,south carolina,buckra
1251,south carolina,cooter
1252,south carolina,croatan
1253,south carolina,fanner
1254,south carolina,farkis
1255,south carolina,figeater
1256,south carolina,groundnut
1257,south carolina,guano
1258,south carolina,heself
1259,south carolina,joggle
1260,south carolina,joog
1261,south carolina,juneberry
1262,south carolina,mannersable
1263,south carolina,mawmouth
1264,south carolina,maybird
1265,south carolina,mosshead
1266,south carolina,outen
1267,south carolina,packhouse
1268,south carolina,palement
1269,south carolina,pilau
1270,south carolina,pluff
1271,south carolina,poisonberry
1272,south carolina,pontop
1273,south carolina,racktify
1274,south carolina,sandhiller
1275,south carolina,sanguillah
1276,south carolina,scuppernong
1277,south carolina,sheself
1278,south carolina,slipstone
1279,south carolina,swonger
1280,south carolina,trotline
1281,south carolina,whiteshank
1282,south carolina,worriation
1283,"south carolina, charleston",bloodynoun
1284,"south carolina, charleston",boomalally
1285,south dakota,farmhand
1286,south dakota,hunyak
1287,south dakota,slushburger
1288,south dakota,stubbleberry
1289,tennessee,dismals
1290,tennessee,drat
1291,tennessee,floaterial
1292,tennessee,jakeleg
1293,tennessee,melungeon
1294,tennessee,oodlins
1295,tennessee,peawood
1296,tennessee,scratcher
1297,tennessee,splo
1298,tennessee,talpa
1299,tennessee,tisswood
1300,tennessee,whirlygust
1301,tennessee,woodfish
1302,texas,agarita
1303,texas,allthorn
1304,texas,amargoso
1305,texas,anacahuita
1306,texas,banquette
1307,texas,belduque
1308,texas,bitterweed
1309,texas,blackland
1310,texas,bloodweed
1311,texas,bluebell
1312,texas,bohunkus
1313,texas,borrego
1314,texas,brasada
1315,texas,brasero
1316,texas,broomweed
1317,texas,bullcorn
1318,texas,cabrito
1319,texas,caliche
1320,texas,camote
1321,texas,caporal
1322,texas,cenizo
1323,texas,cerillo
1324,texas,chicharra
1325,texas,chilchote
1326,texas,chilipitin
1327,texas,chubasco
1328,texas,colima
1329,texas,coonass
1330,texas,correosa
1331,texas,d.w.i.
1332,texas,ducking
1333,texas,encinilla
1334,texas,firewheel
1335,texas,fluttermill
1336,texas,foxglove
1337,texas,gaspergou
1338,texas,goatsbeard
1339,texas,goatweed
1340,texas,granjeno
1341,texas,grindle
1342,texas,grulla
1343,texas,guayacan
1344,texas,hardhead
1345,texas,headlighting
1346,texas,hidy
1347,texas,hoopy
1348,texas,huajillo
1349,texas,huisache
1350,texas,icehouse
1351,texas,istle
1352,texas,jabalina
1353,texas,jalapeño
1354,texas,jimplecute
1355,texas,jimpsecute
1356,texas,juneteenth
1357,texas,kinfolk
1358,texas,ladino
1359,texas,larruping
1360,texas,lechuguilla
1361,texas,mantelboard
1362,texas,margil
1363,texas,mayapple
1364,texas,mayberry
1365,texas,middlebuster
1366,texas,mimbre
1367,texas,mogote
1368,texas,morral
1369,texas,mosshorn
1370,texas,niggerhead
1371,texas,niggertoe
1372,texas,norther
1373,texas,pachuco
1374,texas,pieu
1375,texas,pigeonberry
1376,texas,pilon
1377,texas,piloncillo
1378,texas,pinchers
1379,texas,piojo
1380,texas,pitahaya
1381,texas,praline
1382,texas,priss
1383,texas,redhorse
1384,texas,resaca
1385,texas,retama
1386,texas,rockrose
1387,texas,rubboard
1388,texas,sabino
1389,texas,sacahuista
1390,texas,scissortail
1391,texas,sendero
1392,texas,shallot
1393,texas,sharpshooter
1394,texas,shinnery
1395,texas,sooey
1396,texas,sook
1397,texas,sotol
1398,texas,souse
1399,texas,spaniard
1400,texas,squarehead
1401,texas,squinch
1402,texas,stewer
1403,texas,stretchberry
1404,texas,sull
1405,texas,tallowweed
1406,texas,tecolote
1407,texas,terrapin
1408,texas,tetter
1409,texas,thisaway
1410,texas,tievine
1411,texas,trembles
1412,texas,trompillo
1413,texas,trotline
1414,texas,tush
1415,texas,vaciero
1416,texas,vamos
1417,texas,vaquero
1418,texas,vara
1419,texas,washateria
1420,texas,wetback
1421,texas,wheelhorse
1422,texas,whichaway
1423,texas,whoopy
1424,texas,wiggletail
1425,texas,worrit
1426,utah,cohab
1427,utah,dout
1428,utah,oose
1429,utah,slickrock
1430,utah,snowdrop
1431,vermont,lunge
1432,vermont,sollaker
1433,vermont,tunk
1434,virginia,anoint
1435,virginia,baldhead
1436,virginia,chermany
1437,virginia,cowpen
1438,virginia,cress
1439,virginia,cuppen
1440,virginia,f.f.v.
1441,virginia,feedway
1442,virginia,flatback
1443,virginia,flosh
1444,virginia,flowerpot
1445,virginia,garlicky
1446,virginia,honeypod
1447,virginia,husk
1448,virginia,moonack
1449,virginia,oniony
1450,virginia,packhouse
1451,virginia,pocosin
1452,virginia,popcracker
1453,virginia,skillpot
1454,virginia,slipe
1455,virginia,squander
1456,virginia,staggerweed
1457,virginia,treadle
1458,virginia,wankapin
1459,virginia,whiffler
1460,virginia,whiteback
1461,virginia,woodfish
1462,washington,geoduck
1463,washington,skowitz
1464,washington,tillicum
1465,washington,tolo
1466,"washington, dc",knocker
1467,"washington, dc",skillpot
1468,"washington, dc",swampoodle
1469,"washington, dc",wankapin
1470,"washington, dc",whiteback
1471,west virginia,ackempucky
1472,west virginia,berm
1473,west virginia,f.d.r.
1474,west virginia,jassack
1475,west virginia,ribey
1476,west virginia,sheaf
1477,west virginia,skillpot
1478,west virginia,skitters
1479,west virginia,smearcase
1480,west virginia,turnplow
1481,west virginia,whinny
1482,wisconsin,baga
1483,wisconsin,biffy
1484,wisconsin,booya
1485,wisconsin,borrows
1486,wisconsin,bratwurst
1487,wisconsin,bubbler
1488,wisconsin,cluck
1489,wisconsin,coulee
1490,wisconsin,czarnina
1491,wisconsin,flowage
1492,wisconsin,heinie
1493,wisconsin,hodag
1494,wisconsin,ishy
1495,wisconsin,julebukk
1496,wisconsin,juneberry
1497,wisconsin,kermis
1498,wisconsin,kilby
1499,wisconsin,kittenball
1500,wisconsin,kolacky
1501,wisconsin,kram
1502,wisconsin,kringle
1503,wisconsin,krumkake
1504,wisconsin,leeky
1505,wisconsin,lefse
1506,wisconsin,limpa
1507,wisconsin,lutefisk
1508,wisconsin,maybell
1509,wisconsin,menominee
1510,wisconsin,mousie
1511,wisconsin,norski
1512,wisconsin,paczki
1513,wisconsin,pannicake
1514,wisconsin,parky
1515,wisconsin,poig
1516,wisconsin,primost
1517,wisconsin,rommegrot
1518,wisconsin,rumpelkammer
1519,wisconsin,sandbakkels
1520,wisconsin,sauerkraut
1521,wisconsin,schafskopf
1522,wisconsin,schlacht
1523,wisconsin,schnittlauch
1524,wisconsin,sheepshead
1525,wisconsin,slobberhannes
1526,wisconsin,slusher
1527,wisconsin,snit
1528,wisconsin,snoose
1529,wisconsin,spanferkel
1530,wisconsin,suelze
1531,wisconsin,travoy
1532,wisconsin,trippe
1533,wisconsin,wapatuli
1534,wisconsin,whoopensocker
1535,wyoming,coulee
1536,wyoming,dout
1537,wyoming,hunyak
1538,maryland,fallfish
1539,virginia,fallfish
1540,pennsylvania,fallfish
1541,west virginia,fallfish
1542,pennsylvania,alleluia
1543,west virginia,alleluia
1544,maryland,alleluia
1545,virginia,alleluia
1546,north carolina,alleluia
1547,kentucky,alleluia
1548,tennessee,alleluia
1549,north carolina,alleluia
1550,georgia,alleluia
1551,alabama,alleluia
1552,pennsylvania,antymire
1553,west virginia,antymire
1554,maryland,antymire
1555,virginia,antymire
1556,north carolina,antymire
1557,kentucky,antymire
1558,tennessee,antymire
1559,north carolina,antymire
1560,georgia,antymire
1561,alabama,antymire
1562,pennsylvania,asarabacca
1563,west virginia,asarabacca
1564,maryland,asarabacca
1565,virginia,asarabacca
1566,north carolina,asarabacca
1567,kentucky,asarabacca
1568,tennessee,asarabacca
1569,north carolina,asarabacca
1570,georgia,asarabacca
1571,alabama,asarabacca
1572,pennsylvania,backset
1573,west virginia,backset
1574,maryland,backset
1575,virginia,backset
1576,north carolina,backset
1577,kentucky,backset
1578,tennessee,backset
1579,north carolina,backset
1580,georgia,backset
1581,alabama,backset
1582,pennsylvania,backstick
1583,west virginia,backstick
1584,maryland,backstick
1585,virginia,backstick
1586,north carolina,backstick
1587,kentucky,backstick
1588,tennessee,backstick
1589,north carolina,backstick
1590,georgia,backstick
1591,alabama,backstick
1592,pennsylvania,bealed
1593,west virginia,bealed
1594,maryland,bealed
1595,virginia,bealed
1596,north carolina,bealed
1597,kentucky,bealed
1598,tennessee,bealed
1599,north carolina,bealed
1600,georgia,bealed
1601,alabama,bealed
1602,pennsylvania,bealing
1603,west virginia,bealing
1604,maryland,bealing
1605,virginia,bealing
1606,north carolina,bealing
1607,kentucky,bealing
1608,tennessee,bealing
1609,north carolina,bealing
1610,georgia,bealing
1611,alabama,bealing
1612,pennsylvania,briggity
1613,west virginia,briggity
1614,maryland,briggity
1615,virginia,briggity
1616,north carolina,briggity
1617,kentucky,briggity
1618,tennessee,briggity
1619,north carolina,briggity
1620,georgia,briggity
1621,alabama,briggity
1622,pennsylvania,brogue
1623,west virginia,brogue
1624,maryland,brogue
1625,virginia,brogue
1626,north carolina,brogue
1627,kentucky,brogue
1628,tennessee,brogue
1629,north carolina,brogue
1630,georgia,brogue
1631,alabama,brogue
1632,pennsylvania,bubbybush
1633,west virginia,bubbybush
1634,maryland,bubbybush
1635,virginia,bubbybush
1636,north carolina,bubbybush
1637,kentucky,bubbybush
1638,tennessee,bubbybush
1639,north carolina,bubbybush
1640,georgia,bubbybush
1641,alabama,bubbybush
1642,pennsylvania,bunty
1643,west virginia,bunty
1644,maryland,bunty
1645,virginia,bunty
1646,north carolina,bunty
1647,kentucky,bunty
1648,tennessee,bunty
1649,north carolina,bunty
1650,georgia,bunty
1651,alabama,bunty
1652,pennsylvania,bussy
1653,west virginia,bussy
1654,maryland,bussy
1655,virginia,bussy
1656,north carolina,bussy
1657,kentucky,bussy
1658,tennessee,bussy
1659,north carolina,bussy
1660,georgia,bussy
1661,alabama,bussy
1662,pennsylvania,contrarious
1663,west virginia,contrarious
1664,maryland,contrarious
1665,virginia,contrarious
1666,north carolina,contrarious
1667,kentucky,contrarious
1668,tennessee,contrarious
1669,north carolina,contrarious
1670,georgia,contrarious
1671,alabama,contrarious
1672,pennsylvania,cooter
1673,west virginia,cooter
1674,maryland,cooter
1675,virginia,cooter
1676,north carolina,cooter
1677,kentucky,cooter
1678,tennessee,cooter
1679,north carolina,cooter
1680,georgia,cooter
1681,alabama,cooter
1682,pennsylvania,crawdad
1683,west virginia,crawdad
1684,maryland,crawdad
1685,virginia,crawdad
1686,north carolina,crawdad
1687,kentucky,crawdad
1688,tennessee,crawdad
1689,north carolina,crawdad
1690,georgia,crawdad
1691,alabama,crawdad
1692,pennsylvania,cress
1693,west virginia,cress
1694,maryland,cress
1695,virginia,cress
1696,north carolina,cress
1697,kentucky,cress
1698,tennessee,cress
1699,north carolina,cress
1700,georgia,cress
1701,alabama,cress
1702,pennsylvania,dib
1703,west virginia,dib
1704,maryland,dib
1705,virginia,dib
1706,north carolina,dib
1707,kentucky,dib
1708,tennessee,dib
1709,north carolina,dib
1710,georgia,dib
1711,alabama,dib
1712,pennsylvania,diddle
1713,west virginia,diddle
1714,maryland,diddle
1715,virginia,diddle
1716,north carolina,diddle
1717,kentucky,diddle
1718,tennessee,diddle
1719,north carolina,diddle
1720,georgia,diddle
1721,alabama,diddle
1722,pennsylvania,discomfit
1723,west virginia,discomfit
1724,maryland,discomfit
1725,virginia,discomfit
1726,north carolina,discomfit
1727,kentucky,discomfit
1728,tennessee,discomfit
1729,north carolina,discomfit
1730,georgia,discomfit
1731,alabama,discomfit
1732,pennsylvania,disregardless
1733,west virginia,disregardless
1734,maryland,disregardless
1735,virginia,disregardless
1736,north carolina,disregardless
1737,kentucky,disregardless
1738,tennessee,disregardless
1739,north carolina,disregardless
1740,georgia,disregardless
1741,alabama,disregardless
1742,pennsylvania,doney
1743,west virginia,doney
1744,maryland,doney
1745,virginia,doney
1746,north carolina,doney
1747,kentucky,doney
1748,tennessee,doney
1749,north carolina,doney
1750,georgia,doney
1751,alabama,doney
1752,pennsylvania,drindle
1753,west virginia,drindle
1754,maryland,drindle
1755,virginia,drindle
1756,north carolina,drindle
1757,kentucky,drindle
1758,tennessee,drindle
1759,north carolina,drindle
1760,georgia,drindle
1761,alabama,drindle
1762,pennsylvania,edzact
1763,west virginia,edzact
1764,maryland,edzact
1765,virginia,edzact
1766,north carolina,edzact
1767,kentucky,edzact
1768,tennessee,edzact
1769,north carolina,edzact
1770,georgia,edzact
1771,alabama,edzact
1772,pennsylvania,endurable
1773,west virginia,endurable
1774,maryland,endurable
1775,virginia,endurable
1776,north carolina,endurable
1777,kentucky,endurable
1778,tennessee,endurable
1779,north carolina,endurable
1780,georgia,endurable
1781,alabama,endurable
1782,pennsylvania,everly
1783,west virginia,everly
1784,maryland,everly
1785,virginia,everly
1786,north carolina,everly
1787,kentucky,everly
1788,tennessee,everly
1789,north carolina,everly
1790,georgia,everly
1791,alabama,everly
1792,pennsylvania,everwhat
1793,west virginia,everwhat
1794,maryland,everwhat
1795,virginia,everwhat
1796,north carolina,everwhat
1797,kentucky,everwhat
1798,tennessee,everwhat
1799,north carolina,everwhat
1800,georgia,everwhat
1801,alabama,everwhat
1802,pennsylvania,everwhen
1803,west virginia,everwhen
1804,maryland,everwhen
1805,virginia,everwhen
1806,north carolina,everwhen
1807,kentucky,everwhen
1808,tennessee,everwhen
1809,north carolina,everwhen
1810,georgia,everwhen
1811,alabama,everwhen
1812,pennsylvania,everwhere
1813,west virginia,everwhere
1814,maryland,everwhere
1815,virginia,everwhere
1816,north carolina,everwhere
1817,kentucky,everwhere
1818,tennessee,everwhere
1819,north carolina,everwhere
1820,georgia,everwhere
1821,alabama,everwhere
1822,pennsylvania,everwhich
1823,west virginia,everwhich
1824,maryland,everwhich
1825,virginia,everwhich
1826,north carolina,everwhich
1827,kentucky,everwhich
1828,tennessee,everwhich
1829,north carolina,everwhich
1830,georgia,everwhich
1831,alabama,everwhich
1832,pennsylvania,everwho
1833,west virginia,everwho
1834,maryland,everwho
1835,virginia,everwho
1836,north carolina,everwho
1837,kentucky,everwho
1838,tennessee,everwho
1839,north carolina,everwho
1840,georgia,everwho
1841,alabama,everwho
1842,pennsylvania,firedog
1843,west virginia,firedog
1844,maryland,firedog
1845,virginia,firedog
1846,north carolina,firedog
1847,kentucky,firedog
1848,tennessee,firedog
1849,north carolina,firedog
1850,georgia,firedog
1851,alabama,firedog
1852,pennsylvania,freeseed
1853,west virginia,freeseed
1854,maryland,freeseed
1855,virginia,freeseed
1856,north carolina,freeseed
1857,kentucky,freeseed
1858,tennessee,freeseed
1859,north carolina,freeseed
1860,georgia,freeseed
1861,alabama,freeseed
1862,pennsylvania,galak
1863,west virginia,galak
1864,maryland,galak
1865,virginia,galak
1866,north carolina,galak
1867,kentucky,galak
1868,tennessee,galak
1869,north carolina,galak
1870,georgia,galak
1871,alabama,galak
1872,pennsylvania,gaum
1873,west virginia,gaum
1874,maryland,gaum
1875,virginia,gaum
1876,north carolina,gaum
1877,kentucky,gaum
1878,tennessee,gaum
1879,north carolina,gaum
1880,georgia,gaum
1881,alabama,gaum
1882,pennsylvania,gaumy
1883,west virginia,gaumy
1884,maryland,gaumy
1885,virginia,gaumy
1886,north carolina,gaumy
1887,kentucky,gaumy
1888,tennessee,gaumy
1889,north carolina,gaumy
1890,georgia,gaumy
1891,alabama,gaumy
1892,pennsylvania,handily
1893,west virginia,handily
1894,maryland,handily
1895,virginia,handily
1896,north carolina,handily
1897,kentucky,handily
1898,tennessee,handily
1899,north carolina,handily
1900,georgia,handily
1901,alabama,handily
1902,pennsylvania,hantle
1903,west virginia,hantle
1904,maryland,hantle
1905,virginia,hantle
1906,north carolina,hantle
1907,kentucky,hantle
1908,tennessee,hantle
1909,north carolina,hantle
1910,georgia,hantle
1911,alabama,hantle
1912,pennsylvania,hovel
1913,west virginia,hovel
1914,maryland,hovel
1915,virginia,hovel
1916,north carolina,hovel
1917,kentucky,hovel
1918,tennessee,hovel
1919,north carolina,hovel
1920,georgia,hovel
1921,alabama,hovel
1922,pennsylvania,hudder
1923,west virginia,hudder
1924,maryland,hudder
1925,virginia,hudder
1926,north carolina,hudder
1927,kentucky,hudder
1928,tennessee,hudder
1929,north carolina,hudder
1930,georgia,hudder
1931,alabama,hudder
1932,pennsylvania,jape
1933,west virginia,jape
1934,maryland,jape
1935,virginia,jape
1936,north carolina,jape
1937,kentucky,jape
1938,tennessee,jape
1939,north carolina,jape
1940,georgia,jape
1941,alabama,jape
1942,pennsylvania,judgmatically
1943,west virginia,judgmatically
1944,maryland,judgmatically
1945,virginia,judgmatically
1946,north carolina,judgmatically
1947,kentucky,judgmatically
1948,tennessee,judgmatically
1949,north carolina,judgmatically
1950,georgia,judgmatically
1951,alabama,judgmatically
1952,pennsylvania,lashhorn
1953,west virginia,lashhorn
1954,maryland,lashhorn
1955,virginia,lashhorn
1956,north carolina,lashhorn
1957,kentucky,lashhorn
1958,tennessee,lashhorn
1959,north carolina,lashhorn
1960,georgia,lashhorn
1961,alabama,lashhorn
1962,pennsylvania,lasty
1963,west virginia,lasty
1964,maryland,lasty
1965,virginia,lasty
1966,north carolina,lasty
1967,kentucky,lasty
1968,tennessee,lasty
1969,north carolina,lasty
1970,georgia,lasty
1971,alabama,lasty
1972,pennsylvania,linguister
1973,west virginia,linguister
1974,maryland,linguister
1975,virginia,linguister
1976,north carolina,linguister
1977,kentucky,linguister
1978,tennessee,linguister
1979,north carolina,linguister
1980,georgia,linguister
1981,alabama,linguister
1982,pennsylvania,loafer
1983,west virginia,loafer
1984,maryland,loafer
1985,virginia,loafer
1986,north carolina,loafer
1987,kentucky,loafer
1988,tennessee,loafer
1989,north carolina,loafer
1990,georgia,loafer
1991,alabama,loafer
1992,pennsylvania,mattock
